Step #253/1000 : T = 0.747, chosen = [1 1 0 1], t = [0.62841923 0.41756564 0.         0.08471239], cost = 1.61, new_chosen = [1 1 0 1], new_t = [0.62841923 0.41756564 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1 as new_cost = 1.5773447002936916 < cost = 1.6095354084629505...  ==> Accept it!
Step #254/1000 : T = 0.746, chosen = [1 1 0 1], t = [0.62841923 0.41756564 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.62841923 0.44261958 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #255/1000 : T = 0.745, chosen = [1 1 0 1], t = [0.62841923 0.44261958 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.62841923 0.98984257 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #256/1000 : T = 0.744, chosen = [1 1 0 1], t = [0.62841923 0.98984257 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.64098762 0.98984257 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #257/1000 : T = 0.743, chosen = [1 1 0 1], t = [0.64098762 0.98984257 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.66021725 0.98984257 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #258/1000 : T = 0.742, chosen = [1 1 0 1], t = [0.66021725 0.98984257 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.66021725 0.90075674 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #259/1000 : T = 0.741, chosen = [1 1 0 1], t = [0.66021725 0.90075674 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.80000759 0.90075674 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #260/1000 : T = 0.74, chosen = [1 1 0 1], t = [0.80000759 0.90075674 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 0], new_t = [0.80000759 0.90075674 0.         0.        ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #261/1000 : T = 0.739, chosen = [1 1 0 1], t = [0.80000759 0.90075674 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.29029637 0.90075674 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #262/1000 : T = 0.738, chosen = [1 1 0 1], t = [0.29029637 0.90075674 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.31061712 0.90075674 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #263/1000 : T = 0.737, chosen = [1 1 0 1], t = [0.31061712 0.90075674 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.33236031 0.90075674 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #264/1000 : T = 0.736, chosen = [1 1 0 1], t = [0.33236031 0.90075674 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.33236031 0.75871098 0.         0.08301814], new_cost = 1.58 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #265/1000 : T = 0.735, chosen = [1 1 0 1], t = [0.33236031 0.75871098 0.         0.08301814], cost = 1.58, new_chosen = [1 1 0 1], new_t = [0.33236031 0.75871098 0.         0.07969742], new_cost = 1.51 ...    - Acceptance probabilty = 1 as new_cost = 1.5142509122819436 < cost = 1.5773447002936916...  ==> Accept it!
Step #266/1000 : T = 0.734, chosen = [1 1 0 1], t = [0.33236031 0.75871098 0.         0.07969742], cost = 1.51, new_chosen = [1 1 0 1], new_t = [0.33236031 0.75871098 0.         0.07890044], new_cost =  1.5 ...    - Acceptance probabilty = 1 as new_cost = 1.4991084031591242 < cost = 1.5142509122819436...  ==> Accept it!
Step #267/1000 : T = 0.733, chosen = [1 1 0 1], t = [0.33236031 0.75871098 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.33236031 0.71318832 0.         0.07890044], new_cost =  1.5 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #268/1000 : T = 0.732, chosen = [1 1 0 1], t = [0.33236031 0.71318832 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 0], new_t = [0.33236031 0.71318832 0.         0.        ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #269/1000 : T = 0.731, chosen = [1 1 0 1], t = [0.33236031 0.71318832 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.33236031 0.84770778 0.         0.07890044], new_cost =  1.5 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #270/1000 : T = 0.73, chosen = [1 1 0 1], t = [0.33236031 0.84770778 0.         0.07890044], cost =  1.5, new_chosen = [1 1 1 1], new_t = [0.33236031 0.84770778 0.91616489 0.07890044], new_cost = 10.7 ...    - Acceptance probabilty = 3.54e-06...  ==> Reject it...
Step #271/1000 : T = 0.729, chosen = [1 1 0 1], t = [0.33236031 0.84770778 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.33236031 0.84770778 0.         0.67653317], new_cost = 12.9 ...    - Acceptance probabilty = 1.72e-07...  ==> Reject it...
Step #272/1000 : T = 0.728, chosen = [1 1 0 1], t = [0.33236031 0.84770778 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.99288822 0.84770778 0.         0.07890044], new_cost =  1.5 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #273/1000 : T = 0.727, chosen = [1 1 0 1], t = [0.99288822 0.84770778 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.99288822 0.83923071 0.         0.07890044], new_cost =  1.5 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #274/1000 : T = 0.726, chosen = [1 1 0 1], t = [0.99288822 0.83923071 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.99288822 0.90636916 0.         0.07890044], new_cost =  1.5 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #275/1000 : T = 0.725, chosen = [1 1 0 1], t = [0.99288822 0.90636916 0.         0.07890044], cost =  1.5, new_chosen = [1 1 0 1], new_t = [0.99288822 0.90636916 0.         0.07968945], new_cost = 1.51 ...    - Acceptance probabilty = 0.98...  ==> Accept it!
Step #276/1000 : T = 0.724, chosen = [1 1 0 1], t = [0.99288822 0.90636916 0.         0.07968945], cost = 1.51, new_chosen = [1 1 0 1], new_t = [0.99288822 0.90636916 0.         0.93075952], new_cost = 17.7 ...    - Acceptance probabilty = 2e-10...  ==> Reject it...
Step #277/1000 : T = 0.723, chosen = [1 1 0 1], t = [0.99288822 0.90636916 0.         0.07968945], cost = 1.51, new_chosen = [1 1 0 1], new_t = [0.99288822 0.90636916 0.         0.10165202], new_cost = 1.93 ...    - Acceptance probabilty = 0.561...  ==> Accept it!
Step #278/1000 : T = 0.722, chosen = [1 1 0 1], t = [0.99288822 0.90636916 0.         0.10165202], cost = 1.93, new_chosen = [1 1 0 1], new_t = [0.99288822 0.90636916 0.         0.88219393], new_cost = 16.8 ...    - Acceptance probabilty = 1.2e-09...  ==> Reject it...
Step #279/1000 : T = 0.721, chosen = [1 1 0 1], t = [0.99288822 0.90636916 0.         0.10165202], cost = 1.93, new_chosen = [1 0 0 1], new_t = [0.99288822 0.         0.         0.10165202], new_cost = 1.93 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #280/1000 : T = 0.72, chosen = [1 0 0 1], t = [0.99288822 0.         0.         0.10165202], cost = 1.93, new_chosen = [1 0 0 1], new_t = [0.99288822 0.         0.         0.09453637], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #281/1000 : T = 0.719, chosen = [1 0 0 1], t = [0.99288822 0.         0.         0.10165202], cost = 1.93, new_chosen = [1 0 0 1], new_t = [0.99288822 0.         0.         0.10775114], new_cost = 2.05 ...    - Acceptance probabilty = 0.851...  ==> Accept it!
Step #282/1000 : T = 0.718, chosen = [1 0 0 1], t = [0.99288822 0.         0.         0.10775114], cost = 2.05, new_chosen = [1 0 0 1], new_t = [1.         0.         0.         0.10775114], new_cost = 2.05 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #283/1000 : T = 0.717, chosen = [1 0 0 1], t = [1.         0.         0.         0.10775114], cost = 2.05, new_chosen = [1 0 0 1], new_t = [1.         0.         0.         0.10344109], new_cost = 1.97 ...    - Acceptance probabilty = 1 as new_cost = 1.96538073871738 < cost = 2.0472716028306044...  ==> Accept it!
Step #284/1000 : T = 0.716, chosen = [1 0 0 1], t = [1.         0.         0.         0.10344109], cost = 1.97, new_chosen = [1 0 0 1], new_t = [1.         0.         0.         0.10033786], new_cost = 1.91 ...    - Acceptance probabilty = 1 as new_cost = 1.9064193165558587 < cost = 1.96538073871738...  ==> Accept it!
Step #285/1000 : T = 0.715, chosen = [1 0 0 1], t = [1.         0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 0], new_t = [1. 0. 0. 0.], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #286/1000 : T = 0.714, chosen = [1 0 0 1], t = [1.         0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.96       0.         0.         0.10033786], new_cost = 1.91 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #287/1000 : T = 0.713, chosen = [1 0 0 1], t = [0.96       0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.96       0.         0.         0.09532097], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #288/1000 : T = 0.712, chosen = [1 0 0 1], t = [0.96       0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [1.         0.         0.         0.10033786], new_cost = 1.91 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #289/1000 : T = 0.711, chosen = [1 0 0 1], t = [1.         0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 1 1], new_t = [1.         0.         0.18670162 0.10033786], new_cost = 3.77 ...    - Acceptance probabilty = 0.0724...  ==> Reject it...
Step #290/1000 : T = 0.71, chosen = [1 0 0 1], t = [1.         0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [1.         0.         0.         0.09130745], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #291/1000 : T = 0.709, chosen = [1 0 0 1], t = [1.         0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.91       0.         0.         0.10033786], new_cost = 1.91 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #292/1000 : T = 0.708, chosen = [1 0 0 1], t = [0.91       0.         0.         0.10033786], cost = 1.91, new_chosen = [0 0 0 1], new_t = [0.         0.         0.         0.10033786], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #293/1000 : T = 0.707, chosen = [1 0 0 1], t = [0.91       0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.64148105 0.         0.         0.10033786], new_cost = 1.91 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #294/1000 : T = 0.706, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 0], new_t = [0.64148105 0.         0.         0.        ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #295/1000 : T = 0.705, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.64148105 0.         0.         0.4431975 ], new_cost = 8.42 ...    - Acceptance probabilty = 9.71e-05...  ==> Reject it...
Step #296/1000 : T = 0.704, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 0], new_t = [0.64148105 0.         0.         0.        ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #297/1000 : T = 0.703, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.64148105 0.         0.         0.09231083], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #298/1000 : T = 0.702, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10033786], cost = 1.91, new_chosen = [1 0 0 1], new_t = [0.64148105 0.         0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 0.805...  ==> Accept it!
Step #299/1000 : T = 0.701, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.64148105 0.         0.         0.1543997 ], new_cost = 2.93 ...    - Acceptance probabilty = 0.287...  ==> Reject it...
Step #300/1000 : T =  0.7, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 1 1], new_t = [0.64148105 0.         0.44557036 0.10836489], new_cost = 6.51 ...    - Acceptance probabilty = 0.00172...  ==> Reject it...
Step #301/1000 : T = 0.699, chosen = [1 0 0 1], t = [0.64148105 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.609407   0.         0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #302/1000 : T = 0.698, chosen = [1 0 0 1], t = [0.609407   0.         0.         0.10836489], cost = 2.06, new_chosen = [1 1 0 1], new_t = [0.609407   0.52061581 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #303/1000 : T = 0.697, chosen = [1 1 0 1], t = [0.609407   0.52061581 0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.52061581 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #304/1000 : T = 0.696, chosen = [0 1 0 1], t = [0.         0.52061581 0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.52061581 0.         0.0996957 ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #305/1000 : T = 0.695, chosen = [0 1 0 1], t = [0.         0.52061581 0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.5466466  0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #306/1000 : T = 0.694, chosen = [0 1 0 1], t = [0.         0.5466466  0.         0.10836489], cost = 2.06, new_chosen = [0 1 1 1], new_t = [0.         0.5466466  0.83619776 0.10836489], new_cost = 10.4 ...    - Acceptance probabilty = 5.85e-06...  ==> Reject it...
Step #307/1000 : T = 0.693, chosen = [0 1 0 1], t = [0.         0.5466466  0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.5466466  0.         0.53400276], new_cost = 10.1 ...    - Acceptance probabilty = 8.55e-06...  ==> Reject it...
Step #308/1000 : T = 0.692, chosen = [0 1 0 1], t = [0.         0.5466466  0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 0], new_t = [0.        0.5466466 0.        0.       ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #309/1000 : T = 0.691, chosen = [0 1 0 1], t = [0.         0.5466466  0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.52478074 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #310/1000 : T = 0.69, chosen = [0 1 0 1], t = [0.         0.52478074 0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.52478074 0.         0.8698911 ], new_cost = 16.5 ...    - Acceptance probabilty = 7.82e-10...  ==> Reject it...
Step #311/1000 : T = 0.689, chosen = [0 1 0 1], t = [0.         0.52478074 0.         0.10836489], cost = 2.06, new_chosen = [0 1 1 1], new_t = [0.         0.52478074 0.24053382 0.10836489], new_cost = 4.46 ...    - Acceptance probabilty = 0.0305...  ==> Reject it...
Step #312/1000 : T = 0.688, chosen = [0 1 0 1], t = [0.         0.52478074 0.         0.10836489], cost = 2.06, new_chosen = [0 1 0 1], new_t = [0.         0.55101978 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #313/1000 : T = 0.687, chosen = [0 1 0 1], t = [0.         0.55101978 0.         0.10836489], cost = 2.06, new_chosen = [0 1 1 1], new_t = [0.         0.55101978 0.4607212  0.10836489], new_cost = 6.67 ...    - Acceptance probabilty = 0.00122...  ==> Reject it...
Step #314/1000 : T = 0.686, chosen = [0 1 0 1], t = [0.         0.55101978 0.         0.10836489], cost = 2.06, new_chosen = [1 1 0 1], new_t = [0.69720817 0.55101978 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #315/1000 : T = 0.685, chosen = [1 1 0 1], t = [0.69720817 0.55101978 0.         0.10836489], cost = 2.06, new_chosen = [1 1 0 1], new_t = [0.69720817 0.55101978 0.         0.61679616], new_cost = 11.7 ...    - Acceptance probabilty = 7.51e-07...  ==> Reject it...
Step #316/1000 : T = 0.684, chosen = [1 1 0 1], t = [0.69720817 0.55101978 0.         0.10836489], cost = 2.06, new_chosen = [1 1 0 1], new_t = [0.76692899 0.55101978 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #317/1000 : T = 0.683, chosen = [1 1 0 1], t = [0.76692899 0.55101978 0.         0.10836489], cost = 2.06, new_chosen = [1 1 0 1], new_t = [0.76692899 0.53448918 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #318/1000 : T = 0.682, chosen = [1 1 0 1], t = [0.76692899 0.53448918 0.         0.10836489], cost = 2.06, new_chosen = [1 1 0 1], new_t = [0.96712766 0.53448918 0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #319/1000 : T = 0.681, chosen = [1 1 0 1], t = [0.96712766 0.53448918 0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.96712766 0.         0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #320/1000 : T = 0.68, chosen = [1 0 0 1], t = [0.96712766 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.96712766 0.         0.         0.11920138], new_cost = 2.26 ...    - Acceptance probabilty = 0.739...  ==> Reject it...
Step #321/1000 : T = 0.679, chosen = [1 0 0 1], t = [0.96712766 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.88975744 0.         0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #322/1000 : T = 0.678, chosen = [1 0 0 1], t = [0.88975744 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.15674975 0.         0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #323/1000 : T = 0.677, chosen = [1 0 0 1], t = [0.15674975 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.15831724 0.         0.         0.10836489], new_cost = 2.06 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #324/1000 : T = 0.676, chosen = [1 0 0 1], t = [0.15831724 0.         0.         0.10836489], cost = 2.06, new_chosen = [1 0 0 1], new_t = [0.15831724 0.         0.         0.10403029], new_cost = 1.98 ...    - Acceptance probabilty = 1 as new_cost = 1.9765755474051143 < cost = 2.0589328618803275...  ==> Accept it!
Step #325/1000 : T = 0.675, chosen = [1 0 0 1], t = [0.15831724 0.         0.         0.10403029], cost = 1.98, new_chosen = [1 0 0 1], new_t = [0.15831724 0.         0.         0.42964671], new_cost = 8.16 ...    - Acceptance probabilty = 0.000105...  ==> Reject it...
Step #326/1000 : T = 0.674, chosen = [1 0 0 1], t = [0.15831724 0.         0.         0.10403029], cost = 1.98, new_chosen = [1 0 0 1], new_t = [0.15356773 0.         0.         0.10403029], new_cost = 1.98 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #327/1000 : T = 0.673, chosen = [1 0 0 1], t = [0.15356773 0.         0.         0.10403029], cost = 1.98, new_chosen = [1 0 0 1], new_t = [0.15356773 0.         0.         0.74117749], new_cost = 14.1 ...    - Acceptance probabilty = 1.54e-08...  ==> Reject it...
Step #328/1000 : T = 0.672, chosen = [1 0 0 1], t = [0.15356773 0.         0.         0.10403029], cost = 1.98, new_chosen = [1 0 0 1], new_t = [0.15356773 0.         0.         0.10298999], new_cost = 1.96 ...    - Acceptance probabilty = 1 as new_cost = 1.956809791931063 < cost = 1.9765755474051143...  ==> Accept it!
Step #329/1000 : T = 0.671, chosen = [1 0 0 1], t = [0.15356773 0.         0.         0.10298999], cost = 1.96, new_chosen = [1 0 0 1], new_t = [0.15356773 0.         0.         0.33513665], new_cost = 6.37 ...    - Acceptance probabilty = 0.0014...  ==> Reject it...
Step #330/1000 : T = 0.67, chosen = [1 0 0 1], t = [0.15356773 0.         0.         0.10298999], cost = 1.96, new_chosen = [1 0 0 1], new_t = [0.15356773 0.         0.         0.09372089], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #331/1000 : T = 0.669, chosen = [1 0 0 1], t = [0.15356773 0.         0.         0.10298999], cost = 1.96, new_chosen = [1 0 0 1], new_t = [0.16124611 0.         0.         0.10298999], new_cost = 1.96 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #332/1000 : T = 0.668, chosen = [1 0 0 1], t = [0.16124611 0.         0.         0.10298999], cost = 1.96, new_chosen = [1 0 0 1], new_t = [0.16124611 0.         0.         0.10813949], new_cost = 2.05 ...    - Acceptance probabilty = 0.864...  ==> Accept it!
Step #333/1000 : T = 0.667, chosen = [1 0 0 1], t = [0.16124611 0.         0.         0.10813949], cost = 2.05, new_chosen = [1 0 0 1], new_t = [0.16124611 0.         0.         0.11787204], new_cost = 2.24 ...    - Acceptance probabilty = 0.758...  ==> Accept it!
Step #334/1000 : T = 0.666, chosen = [1 0 0 1], t = [0.16124611 0.         0.         0.11787204], cost = 2.24, new_chosen = [1 1 0 1], new_t = [0.16124611 0.06729795 0.         0.11787204], new_cost = 2.24 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #335/1000 : T = 0.665, chosen = [1 1 0 1], t = [0.16124611 0.06729795 0.         0.11787204], cost = 2.24, new_chosen = [1 1 0 0], new_t = [0.16124611 0.06729795 0.         0.        ], new_cost = 1e+03 ...    - Acceptance probabilty = 0...  ==> Reject it...
Step #336/1000 : T = 0.664, chosen = [1 1 0 1], t = [0.16124611 0.06729795 0.         0.11787204], cost = 2.24, new_chosen = [1 1 0 1], new_t = [0.16124611 0.06729795 0.         0.34420134], new_cost = 6.54 ...    - Acceptance probabilty = 0.00154...  ==> Reject it...
Step #337/1000 : T = 0.663, chosen = [1 1 0 1], t = [0.16124611 0.06729795 0.         0.11787204], cost = 2.24, new_chosen = [1 1 0 1], new_t = [0.17092088 0.06729795 0.         0.11787204], new_cost = 2.24 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #338/1000 : T = 0.662, chosen = [1 1 0 1], t = [0.17092088 0.06729795 0.         0.11787204], cost = 2.24, new_chosen = [1 1 0 1], new_t = [0.17092088 0.06931689 0.         0.11787204], new_cost = 2.24 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #339/1000 : T = 0.661, chosen = [1 1 0 1], t = [0.17092088 0.06931689 0.         0.11787204], cost = 2.24, new_chosen = [1 1 0 1], new_t = [0.17092088 0.06931689 0.         0.1214082 ], new_cost = 2.31 ...    - Acceptance probabilty = 0.903...  ==> Accept it!
Step #340/1000 : T = 0.66, chosen = [1 1 0 1], t = [0.17092088 0.06931689 0.         0.1214082 ], cost = 2.31, new_chosen = [1 1 0 1], new_t = [0.17092088 0.06931689 0.         0.42170179], new_cost = 8.01 ...    - Acceptance probabilty = 0.000176...  ==> Reject it...
Step #341/1000 : T = 0.659, chosen = [1 1 0 1], t = [0.17092088 0.06931689 0.         0.1214082 ], cost = 2.31, new_chosen = [1 1 0 1], new_t = [0.17092088 0.06931689 0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 0.839...  ==> Accept it!
Step #342/1000 : T = 0.658, chosen = [1 1 0 1], t = [0.17092088 0.06931689 0.         0.12747861], cost = 2.42, new_chosen = [1 1 0 1], new_t = [0.17092088 0.06723738 0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #343/1000 : T = 0.657, chosen = [1 1 0 1], t = [0.17092088 0.06723738 0.         0.12747861], cost = 2.42, new_chosen = [1 1 0 1], new_t = [0.17092088 0.07328874 0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #344/1000 : T = 0.656, chosen = [1 1 0 1], t = [0.17092088 0.07328874 0.         0.12747861], cost = 2.42, new_chosen = [1 1 0 1], new_t = [0.16921167 0.07328874 0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #345/1000 : T = 0.655, chosen = [1 1 0 1], t = [0.16921167 0.07328874 0.         0.12747861], cost = 2.42, new_chosen = [1 1 0 1], new_t = [0.17428802 0.07328874 0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #346/1000 : T = 0.654, chosen = [1 1 0 1], t = [0.17428802 0.07328874 0.         0.12747861], cost = 2.42, new_chosen = [1 1 0 1], new_t = [0.16557362 0.07328874 0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #347/1000 : T = 0.653, chosen = [1 1 0 1], t = [0.16557362 0.07328874 0.         0.12747861], cost = 2.42, new_chosen = [1 0 0 1], new_t = [0.16557362 0.         0.         0.12747861], new_cost = 2.42 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #348/1000 : T = 0.652, chosen = [1 0 0 1], t = [0.16557362 0.         0.         0.12747861], cost = 2.42, new_chosen = [1 0 0 1], new_t = [0.16557362 0.         0.         0.13130297], new_cost = 2.49 ...    - Acceptance probabilty = 0.895...  ==> Accept it!
Step #349/1000 : T = 0.651, chosen = [1 0 0 1], t = [0.16557362 0.         0.         0.13130297], cost = 2.49, new_chosen = [1 0 0 1], new_t = [0.17219657 0.         0.         0.13130297], new_cost = 2.49 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #350/1000 : T = 0.65, chosen = [1 0 0 1], t = [0.17219657 0.         0.         0.13130297], cost = 2.49, new_chosen = [1 0 0 1], new_t = [0.17219657 0.         0.         0.13918115], new_cost = 2.64 ...    - Acceptance probabilty = 0.794...  ==> Accept it!
Step #351/1000 : T = 0.649, chosen = [1 0 0 1], t = [0.17219657 0.         0.         0.13918115], cost = 2.64, new_chosen = [1 0 0 1], new_t = [0.13327609 0.         0.         0.13918115], new_cost = 2.64 ...    - Acceptance probabilty = 1...  ==> Accept it!
Step #352/1000 : T = 0.648, chosen = [1 0 0 1], t = [0.13327609 0.         0.         0.13918115], cost = 2.64, new_chosen = [1 0 0 1], new_t = [0.13327609 0.         0.         0.12665485], new_cost = 2.41 ...    - Acceptance probabilty = 1 as new_cost = 2.4064420953638033 < cost = 2.6444418630371462...  ==> Accept it!
